Date,Grid_Load_MWh,Residual_Load_MWh,Grid_Load_Scaled,Temperature_F,Humidity_Percent,WindSpeed_kmh,Precipitation_mm,SolarRadiation_Wm2,Month,DayOfWeek,IsWeekend,TempSquared
2017-07-25,1399315.25,1048631.25,0.6181535256815145,61.4,89.2,11.6,1.609,61.4,7,1,False,3769.96
2017-07-26,1391781.75,1049547.0,0.6094425575915707,61.1,94.3,16.2,0.854,28.3,7,2,False,3733.21
2017-07-27,1389447.25,1101483.0,0.6067431808070782,65.1,81.3,11.4,0.037,174.2,7,3,False,4238.009999999999
2017-07-28,1346045.0,906810.0,0.5565572626041497,65.6,70.0,14.5,0.003,242.2,7,4,False,4303.36
2017-07-29,1157980.25,689660.25,0.3390984405303128,68.6,65.3,15.5,0.0,150.1,7,5,True,4705.959999999999
2017-07-30,1072144.5,555019.0,0.2398467674399309,76.8,59.5,13.9,0.001,244.4,7,6,True,5898.24
2017-07-31,1341043.5,1029177.75,0.5507740400778534,75.3,59.5,9.9,0.0,239.8,7,0,False,5670.089999999999
2017-08-01,1378627.5,1116845.25,0.5942323296766385,75.0,69.3,11.7,0.149,237.8,8,1,False,5625.0
2017-08-02,1381101.0,1118344.75,0.5970924318297512,72.6,67.5,9.4,0.002,215.8,8,2,False,5270.759999999999
2017-08-03,1402934.25,899409.5,0.6223381667537262,72.5,76.5,17.3,0.621,164.0,8,3,False,5256.25
2017-08-04,1374619.5,772806.0,0.5895978888318127,70.5,62.8,17.3,0.0,171.8,8,4,False,4970.25
2017-08-05,1148672.0,760613.75,0.3283353332464183,65.8,73.0,10.0,0.008,142.5,8,5,True,4329.639999999999
2017-08-06,1026511.75,677841.0,0.1870817274045715,64.1,66.8,14.1,0.0,251.4,8,6,True,4108.81
2017-08-07,1307289.5,981529.25,0.5117443703482507,64.8,60.1,7.0,0.0,255.7,8,0,False,4199.04
2017-08-08,1366418.5,981985.75,0.5801150920832059,68.6,59.7,15.4,0.0,234.6,8,1,False,4705.959999999999
2017-08-09,1374594.75,983365.25,0.5895692704658173,72.4,58.1,10.1,0.006,231.2,8,2,False,5241.760000000001
2017-08-10,1366143.25,1195248.0,0.5797968211644089,69.7,62.8,15.6,0.124,195.1,8,3,False,4858.09
2017-08-11,1343946.25,1193977.0,0.5541304829826235,63.2,86.1,14.6,0.426,102.7,8,4,False,3994.24
2017-08-12,1142165.5,765571.0,0.3208118828080804,60.2,84.2,13.0,0.076,79.0,8,5,True,3624.04
2017-08-13,1027911.0,762830.5,0.1886996768437236,64.0,74.7,11.0,0.0,199.5,8,6,True,4096.0
2017-08-14,1294488.0,981957.25,0.4969420264173534,65.7,68.8,9.2,0.0,191.6,8,0,False,4316.490000000001
2017-08-15,1330151.5,960891.0,0.5381796464446593,69.9,64.9,11.9,0.0,247.1,8,1,False,4886.010000000001
2017-08-16,1365960.25,1145704.75,0.5795852187006856,68.2,79.4,11.2,0.524,117.3,8,2,False,4651.240000000001
2017-08-17,1384666.0,1035890.0,0.6012146328307004,68.8,78.4,11.8,0.02,206.0,8,3,False,4733.44
2017-08-18,1373144.0,1061755.5,0.5878917716994423,71.1,78.5,9.1,0.625,169.6,8,4,False,5055.209999999999
2017-08-19,1150942.0,649830.25,0.3309601288346804,63.8,72.8,12.6,0.021,195.0,8,5,True,4070.44
2017-08-20,1046545.5,569913.25,0.2102467047686003,61.3,69.4,14.4,0.016,217.0,8,6,True,3757.69
2017-08-21,1340724.5,954433.75,0.5504051811383577,60.0,78.3,15.9,0.028,177.6,8,0,False,3600.0
2017-08-22,1352827.5,1087884.0,0.5643998511844968,58.4,74.4,13.4,0.0,145.3,8,1,False,3410.56
2017-08-23,1353593.0,1086179.5,0.5652849970095253,59.5,71.4,8.0,0.0,202.5,8,2,False,3540.25
2017-08-24,1378370.25,1034897.5,0.5939348721149289,61.8,77.9,10.1,0.003,153.5,8,3,False,3819.24
2017-08-25,1360552.75,1096834.5,0.5733325393423037,65.3,74.4,12.6,0.017,175.9,8,4,False,4264.089999999999
2017-08-26,1155229.75,957726.5,0.3359180439375748,64.6,77.7,7.9,0.0,155.4,8,5,True,4173.159999999999
2017-08-27,1058742.75,777073.5,0.224350355865045,67.1,72.2,14.7,0.018,189.8,8,6,True,4502.409999999999
2017-08-28,1347122.5,1133086.5,0.5578031732853623,64.3,68.1,5.3,0.0,169.6,8,0,False,4134.49
2017-08-29,1392030.75,1098475.75,0.6097304756979485,67.1,65.5,9.9,0.0,229.2,8,1,False,4502.409999999999
2017-08-30,1409701.25,1078127.0,0.6301628327210256,71.9,62.2,10.6,0.0,222.8,8,2,False,5169.610000000001
2017-08-31,1395636.0,1097214.75,0.6138992176779403,70.5,71.1,13.9,0.083,145.7,8,3,False,4970.25
2017-09-01,1343473.5,1222270.25,0.5535838432846714,59.4,77.9,9.9,0.0,101.3,9,4,False,3528.36
2017-09-02,1131756.0,989284.0,0.3087754027745939,58.7,74.5,11.6,0.011,171.3,9,5,True,3445.6900000000005
2017-09-03,1037921.5,873731.0,0.2002747941284361,56.4,79.9,8.9,0.075,179.3,9,6,True,3180.96
2017-09-04,1341252.5,1096338.75,0.5510157062795922,58.0,71.0,15.5,0.0,190.5,9,0,False,3364.0
2017-09-05,1387971.25,1148440.0,0.6050364855259001,60.7,66.3,11.2,0.0,211.5,9,1,False,3684.49
2017-09-06,1420780.0,944967.25,0.6429731649340029,61.1,81.1,18.1,0.247,80.8,9,2,False,3733.21
2017-09-07,1391289.25,942759.5,0.6088730810157033,57.8,78.7,18.3,0.01,133.5,9,3,False,3340.84
2017-09-08,1413221.25,820416.5,0.6342330003292558,58.2,77.7,11.6,0.017,76.9,9,4,False,3387.24
2017-09-09,1194369.5,829601.25,0.3811752435524123,60.7,75.2,11.9,0.042,87.6,9,5,True,3684.49
2017-09-10,1074977.75,686246.75,0.2431228476603906,61.0,73.5,7.8,0.0,131.0,9,6,True,3721.0
2017-09-11,1402402.0,719660.25,0.6217227273476238,59.4,71.6,14.3,0.0,121.5,9,0,False,3528.36
2017-09-12,1436837.25,863727.75,0.661540124828109,57.8,72.8,13.9,0.025,144.4,9,1,False,3340.84
2017-09-13,1467493.0,637598.75,0.6969872954690188,56.7,75.2,24.6,0.156,87.2,9,2,False,3214.8900000000003
2017-09-14,1458805.5,748935.25,0.6869419599302404,55.6,76.3,15.8,0.059,97.2,9,3,False,3091.36
2017-09-15,1410921.25,939199.25,0.6315735158125144,55.6,77.5,13.6,0.021,139.2,9,4,False,3091.36
2017-09-16,1190092.5,1008311.75,0.3762297586488894,53.8,77.2,7.8,0.0,152.7,9,5,True,2894.44
2017-09-17,1081908.75,939217.75,0.2511371464367098,53.1,79.1,9.2,0.007,153.9,9,6,True,2819.61
2017-09-18,1390642.75,1229496.75,0.6081255346069758,54.2,75.3,8.5,0.022,151.8,9,0,False,2937.6400000000003
2017-09-19,1421501.5,1251706.5,0.6438074336639283,53.2,77.0,7.5,0.0,144.4,9,1,False,2830.24
2017-09-20,1426918.25,1196940.0,0.6500708087752582,53.9,80.4,11.7,0.017,146.2,9,2,False,2905.21
2017-09-21,1413931.25,1239382.0,0.6350539716365975,56.4,78.6,9.0,0.001,113.6,9,3,False,3180.96
2017-09-22,1395126.0,1264168.0,0.6133095058937934,56.0,77.2,5.9,0.0,133.3,9,4,False,3136.0
2017-09-23,1192761.75,1050801.0,0.3793162060603292,52.4,86.8,9.0,0.329,95.2,9,5,True,2745.76
2017-09-24,1098714.0,961382.75,0.2705690169475649,57.7,94.5,9.4,0.198,50.0,9,6,True,3329.2900000000004
2017-09-25,1412033.0,1217027.25,0.632859029687074,57.1,92.0,10.4,0.019,77.4,9,0,False,3260.4100000000003
2017-09-26,1438397.0,1199999.5,0.6633436600346252,57.7,86.9,12.7,0.0,92.7,9,1,False,3329.2900000000004
2017-09-27,1445357.25,1194020.75,0.6713917805162117,58.7,86.5,11.5,0.048,108.3,9,2,False,3445.6900000000005
2017-09-28,1443722.75,1223111.25,0.6695018120629013,59.6,77.7,9.8,0.0,119.8,9,3,False,3552.1600000000003
2017-09-29,1426917.0,1159083.5,0.6500693634032382,60.4,75.2,11.0,0.0,148.7,9,4,False,3648.16
2017-09-30,1217713.0,920258.5,0.4081672769509126,57.3,68.7,13.1,0.0,147.0,9,5,True,3283.2899999999995
2017-10-01,1095927.5,810637.75,0.267346993640652,54.5,83.4,9.8,0.036,27.4,10,6,True,2970.25
2017-10-02,1329822.25,701806.25,0.5377989354545998,54.1,91.5,14.5,0.356,45.9,10,0,False,2926.81
2017-10-03,1180575.5,636688.75,0.36522527423766,55.6,84.9,15.5,0.105,109.3,10,1,False,3091.36
2017-10-04,1441498.0,748188.75,0.6669293389417621,53.6,74.9,15.9,0.0,57.6,10,2,False,2872.96
2017-10-05,1484600.5,668189.25,0.7167686569343024,51.9,81.6,39.1,0.537,19.9,10,3,False,2693.61
2017-10-06,1476292.5,801720.25,0.7071621363407863,50.5,85.3,16.8,0.212,64.2,10,4,False,2550.25
2017-10-07,1262325.75,570582.0,0.4597528934179782,50.5,88.2,14.5,0.217,58.9,10,5,True,2550.25
2017-10-08,1147776.75,741410.0,0.3273001578057171,50.9,80.1,14.5,0.353,96.0,10,6,True,2590.81
2017-10-09,1441126.75,1209528.25,0.6665000634518317,47.0,81.9,14.8,0.039,109.4,10,0,False,2209.0
2017-10-10,1495031.25,1145326.5,0.7288297082921282,52.2,92.9,11.2,0.06,32.5,10,1,False,2724.84
2017-10-11,1501932.0,921218.0,0.736809029065564,58.1,82.5,12.1,0.015,53.2,10,2,False,3375.61
2017-10-12,1489319.0,771855.25,0.7222246472352778,57.4,68.1,20.4,0.015,85.6,10,3,False,3294.76
2017-10-13,1459194.0,1058994.5,0.6873911815540465,54.3,74.8,13.7,0.0,72.4,10,4,False,2948.49
2017-10-14,1237910.25,818165.25,0.431521308975153,59.2,83.4,11.6,0.0,58.2,10,5,True,3504.6400000000003
2017-10-15,1109786.5,777081.75,0.2833721223004424,60.2,85.2,7.2,0.0,104.0,10,6,True,3624.04
2017-10-16,1424764.25,1052682.5,0.6475801437104491,60.8,79.1,8.9,0.0,111.8,10,0,False,3696.64
2017-10-17,1471694.75,1087140.25,0.7018457689769395,61.4,78.2,9.1,0.0,109.0,10,1,False,3769.96
2017-10-18,1466244.25,1296281.25,0.6955433688210706,56.0,86.5,7.0,0.0,94.6,10,2,False,3136.0
2017-10-19,1466113.5,1227863.0,0.695392182907782,51.9,93.5,7.2,0.0,70.2,10,3,False,2693.61
2017-10-20,1469513.75,1048496.5,0.6993238838764992,55.1,85.8,7.9,0.158,85.5,10,4,False,3036.01
2017-10-21,1249010.0,927683.75,0.4443559234380658,52.6,86.0,7.6,0.016,72.1,10,5,True,2766.76
2017-10-22,1161997.25,675812.25,0.3437432880536821,53.6,82.3,12.5,0.105,78.5,10,6,True,2872.96
2017-10-23,1468181.25,1161740.25,0.6977831173032132,50.5,90.1,8.9,0.013,28.9,10,0,False,2550.25
2017-10-24,1498875.75,1191612.0,0.7332750944767421,50.8,89.9,7.2,0.01,33.8,10,1,False,2580.64
2017-10-25,1501802.75,983154.0,0.7366595775986993,58.3,86.2,14.0,0.468,38.2,10,2,False,3398.89
2017-10-26,1477635.5,1103842.0,0.70871504403904,54.7,82.7,11.8,0.004,49.5,10,3,False,2992.09
2017-10-27,1473236.75,896528.25,0.7036287799007723,51.2,82.8,18.2,0.12,53.9,10,4,False,2621.4400000000005
2017-10-28,1289053.25,477666.25,0.4906578379489361,49.8,80.8,22.1,0.026,17.8,10,5,True,2480.0399999999995
2017-10-29,1239575.75,438734.25,0.4334471226545586,46.5,82.5,31.7,0.558,47.0,10,6,True,2162.25
2017-10-30,1346184.0,853965.0,0.5567179879727704,42.7,71.1,20.8,0.001,80.1,10,0,False,1823.29
2017-10-31,1216251.0,904920.5,0.4064767698363578,44.6,82.9,11.5,0.0,30.6,10,1,False,1989.16
2017-11-01,1350412.25,897893.75,0.5616071033675143,49.2,92.4,11.5,0.132,9.1,11,2,False,2420.6400000000003
2017-11-02,1463900.0,1058584.5,0.6928327181348226,49.3,91.3,12.7,0.607,25.5,11,3,False,2430.49
2017-11-03,1455230.75,1292257.75,0.6828084850275358,47.8,85.6,11.1,0.0,24.4,11,4,False,2284.84
2017-11-04,1287293.5,926036.25,0.4886230432192251,45.4,85.5,10.0,0.0,64.0,11,5,True,2061.16
2017-11-05,1180328.0,884748.5,0.3649390905777065,48.9,87.2,15.7,0.348,47.4,11,6,True,2391.21
2017-11-06,1480689.75,1334840.0,0.7122466660326301,44.1,88.5,10.0,0.009,60.0,11,0,False,1944.81
2017-11-07,1527974.0,1351221.0,0.7669213315807715,41.9,89.1,12.3,0.0,49.2,11,1,False,1755.61
2017-11-08,1524247.5,1437016.0,0.7626123885148426,44.8,84.7,12.1,0.0,53.4,11,2,False,2007.04
2017-11-09,1528846.0,1315754.75,0.7679296231019013,43.0,86.8,8.8,0.0,29.7,11,3,False,1849.0
2017-11-10,1549006.0,916596.5,0.7912405830399469,44.6,89.5,17.3,0.148,13.0,11,4,False,1989.16
2017-11-11,1349280.0,782322.25,0.5602978853918272,41.8,82.0,16.0,0.026,40.3,11,5,True,1747.2399999999998
2017-11-12,1233206.0,973279.25,0.4260817959152052,39.5,87.9,12.2,0.004,36.8,11,6,True,1560.25
2017-11-13,1516068.0,1265625.25,0.7531544521649793,40.1,88.4,12.4,0.035,37.7,11,0,False,1608.0100000000002
2017-11-14,1553916.25,1223321.75,0.7969182934087855,38.1,89.5,11.6,0.0,28.4,11,1,False,1451.61
2017-11-15,1519451.0,1391079.0,0.7570662069998211,45.8,91.1,8.9,0.023,8.2,11,2,False,2097.64
2017-11-16,1557254.5,1367514.25,0.8007783039253125,46.6,92.8,7.5,0.0,25.4,11,3,False,2171.56
2017-11-17,1538167.25,1303646.25,0.7787077622548033,42.6,84.2,8.9,0.029,56.4,11,4,False,1814.76
2017-11-18,1370874.5,755373.0,0.5852675542599883,38.7,82.0,16.1,0.057,34.2,11,5,True,1497.6900000000005
2017-11-19,1255469.0,503273.75,0.4518244497396451,39.9,84.2,18.5,0.215,36.0,11,6,True,1592.01
2017-11-20,1560655.25,1150798.0,0.8047105830428376,39.7,86.0,15.3,0.041,34.4,11,0,False,1576.09
2017-11-21,1570964.0,1251166.75,0.8166305660915145,39.6,94.8,6.4,0.119,6.3,11,1,False,1568.16
2017-11-22,1553116.5,925347.75,0.79599354439041,46.8,88.1,11.5,0.086,7.6,11,2,False,2190.24
2017-11-23,1589295.75,813960.0,0.8378275249131548,47.8,72.2,11.3,0.0,41.6,11,3,False,2284.84
2017-11-24,1532763.25,1171413.5,0.7724591299380774,50.0,80.4,17.0,0.03,22.3,11,4,False,2500.0
2017-11-25,1337525.75,1099881.25,0.5467064741392593,40.0,95.1,14.8,0.658,4.1,11,5,True,1600.0
2017-11-26,1284080.25,664753.0,0.4849075699046949,37.6,87.1,11.6,0.018,23.8,11,6,True,1413.7600000000002
2017-11-27,1618756.0,860288.0,0.8718923417541671,39.3,82.9,15.1,0.209,39.5,11,0,False,1544.4899999999998
2017-11-28,1623705.0,1068282.5,0.8776148586556247,42.7,80.1,11.8,0.022,29.9,11,1,False,1823.29
2017-11-29,1588537.75,1457268.5,0.836951051320246,37.5,81.1,8.5,0.0,41.8,11,2,False,1406.25
2017-11-30,1596277.75,1516664.5,0.8459007948678885,34.5,88.2,7.9,0.003,34.4,11,3,False,1190.25
2017-12-01,1568503.0,1494934.25,0.8137849176586014,34.8,89.1,8.7,0.014,25.2,12,4,False,1211.0399999999995
2017-12-02,1386410.0,1251700.0,0.6032312158729598,36.2,88.7,6.6,0.002,17.6,12,5,True,1310.4400000000005
2017-12-03,1324614.75,935563.0,0.5317775156194127,32.4,89.6,12.9,0.012,35.7,12,6,True,1049.76
2017-12-04,1632461.75,1144109.5,0.8877402678043094,38.4,86.7,15.2,0.068,31.3,12,0,False,1474.56
2017-12-05,1656856.75,1042103.75,0.9159481481460068,43.2,90.0,16.6,0.072,5.8,12,1,False,1866.24
2017-12-06,1635217.75,994742.5,0.8909270240339349,44.9,73.2,19.1,0.001,12.6,12,2,False,2016.01
2017-12-07,1640661.0,869153.0,0.897221041032088,43.1,67.8,16.5,0.042,36.8,12,3,False,1857.61
2017-12-08,1623107.75,944426.0,0.876924259904484,39.7,82.8,18.6,0.129,33.1,12,4,False,1576.09
2017-12-09,1422785.25,700579.0,0.6452918307284357,34.1,88.4,13.1,0.07,16.5,12,5,True,1162.8100000000002
2017-12-10,1328224.75,695996.0,0.5359517500130806,32.2,80.0,13.0,0.184,31.0,12,6,True,1036.84
2017-12-11,1620318.75,1197370.5,0.8736993458535312,37.2,87.8,13.9,0.177,18.4,12,0,False,1383.84
2017-12-12,1657818.25,1052021.75,0.917059928303766,40.4,81.9,21.0,0.093,15.5,12,1,False,1632.16
2017-12-13,1660724.0,920884.75,0.920419840101384,35.8,80.7,16.7,0.095,39.3,12,2,False,1281.64
2017-12-14,1651607.5,942243.0,0.9098784528853529,37.9,86.5,15.0,0.249,18.0,12,3,False,1436.41
2017-12-15,1573156.5,1364827.5,0.8191657486145385,35.4,92.2,8.4,0.045,15.4,12,4,False,1253.16
2017-12-16,1384674.75,1099394.25,0.60122475043484,36.2,89.8,10.7,0.02,14.2,12,5,True,1310.4400000000005
2017-12-17,1298845.25,1035305.5,0.5019803042045583,34.9,87.8,12.1,0.056,23.3,12,6,True,1218.01
2017-12-18,1580095.75,1418744.0,0.8271895868461896,32.8,80.7,8.5,0.0,28.3,12,0,False,1075.84
2017-12-19,1584114.25,1474882.25,0.831836168815983,34.3,94.3,8.3,0.019,9.5,12,1,False,1176.4899999999998
2017-12-20,1549672.5,1456346.0,0.7920112554009939,37.1,95.3,6.5,0.007,10.9,12,2,False,1376.41
2017-12-21,1522612.5,1254941.5,0.7607218419127244,42.8,92.8,13.1,0.069,9.3,12,3,False,1831.84
2017-12-22,1427108.0,1189309.0,0.6502902162478894,42.3,85.7,14.5,0.0,11.1,12,4,False,1789.2899999999995
2017-12-23,1270888.5,539390.5,0.4696539808291635,44.0,87.0,21.7,0.0,8.3,12,5,True,1936.0
2017-12-24,1143063.25,328912.0,0.3218499489928212,49.6,78.8,20.7,0.0,7.9,12,6,True,2460.1600000000003
2017-12-25,1114829.75,509767.5,0.2892036202522057,47.5,73.9,17.5,0.0,12.3,12,0,False,2256.25
2017-12-26,1142822.0,399976.25,0.3215709921929675,40.8,78.1,14.5,0.016,32.8,12,1,False,1664.64
2017-12-27,1266886.75,849733.0,0.4650267668444376,37.0,81.5,10.3,0.0,29.8,12,2,False,1369.0
2017-12-28,1315123.75,807205.0,0.5208030949461988,37.0,83.5,14.3,0.006,11.3,12,3,False,1369.0
2017-12-29,1308705.75,692984.5,0.5133819768468746,35.2,74.0,11.5,0.0,23.0,12,4,False,1239.0400000000002
2017-12-30,1224279.25,507135.0,0.415759816171805,36.0,82.9,16.0,0.122,20.1,12,5,True,1296.0
2017-12-31,1126564.25,388561.0,0.3027721946268584,48.6,82.3,18.6,0.057,6.4,12,6,True,2361.96
2018-01-01,1147136.25,428246.25,0.3265595491826853,47.6,66.8,16.7,0.001,27.1,1,0,False,2265.76
2018-01-02,1418023.0,942522.0,0.6397852524067611,40.0,90.3,10.8,0.192,12.2,1,1,False,1600.0
2018-01-03,1569615.0,639316.75,0.8150707206075649,40.6,87.8,20.0,0.626,16.0,1,2,False,1648.36
2018-01-04,1540122.0,938065.25,0.7809680350196295,44.0,81.5,21.4,0.074,18.4,1,3,False,1936.0
2018-01-05,1509067.0,947341.0,0.745059212555542,44.6,76.7,17.0,0.038,18.3,1,4,False,1989.16
2018-01-06,1291780.5,1060330.75,0.4938113506221024,40.9,86.6,9.0,0.0,24.4,1,5,True,1672.81
2018-01-07,1249975.75,848441.75,0.4454726178606933,34.7,78.5,13.5,0.0,22.1,1,6,True,1204.09
2018-01-08,1584936.25,1015546.5,0.832786645456314,28.9,70.9,13.6,0.0,70.7,1,0,False,835.2099999999999
2018-01-09,1625929.5,1059616.5,0.8801870427023599,34.9,55.1,16.0,0.0,60.7,1,1,False,1218.01
2018-01-10,1561369.5,1367332.0,0.8055364686150475,36.3,95.5,8.5,0.01,26.4,1,2,False,1317.6899999999998
2018-01-11,1560737.5,1504449.0,0.8048056885217514,36.2,97.4,6.7,0.184,9.2,1,3,False,1310.4400000000005
2018-01-12,1555192.5,1416154.25,0.7983940182411731,34.8,95.4,10.8,0.0,6.7,1,4,False,1211.0399999999995
2018-01-13,1379524.5,1041773.0,0.5952695286381675,32.4,77.1,13.7,0.0,14.8,1,5,True,1049.76
2018-01-14,1290511.5,863823.5,0.4923440089474309,29.1,74.6,11.1,0.0,40.8,1,6,True,846.8100000000001
2018-01-15,1646259.25,896449.75,0.9036942841607172,32.0,72.8,15.5,0.0,46.3,1,0,False,1024.0
2018-01-16,1656445.5,950215.5,0.9154726207514372,36.9,88.5,15.6,0.261,25.0,1,1,False,1361.61
2018-01-17,1662154.0,990724.25,0.9220733456922277,34.6,87.2,14.5,0.107,13.0,1,2,False,1197.16
2018-01-18,1667591.25,956673.0,0.9283604249046848,36.4,86.5,31.0,0.285,7.6,1,3,False,1324.9599999999998
2018-01-19,1570304.5,1245519.25,0.8158679878137793,36.4,87.8,14.5,0.057,16.3,1,4,False,1324.9599999999998
2018-01-20,1368015.25,1135793.0,0.5819614103015132,34.2,90.7,7.2,0.005,28.5,1,5,True,1169.64
2018-01-21,1264311.5,1145285.75,0.4620490114088995,32.4,92.6,6.7,0.0,12.5,1,6,True,1049.76
2018-01-22,1578071.0,1255522.0,0.8248483732482452,32.6,81.8,12.6,0.0,29.7,1,0,False,1062.76
2018-01-23,1599982.5,1206474.0,0.85018458846067,35.2,91.8,8.4,0.01,22.2,1,1,False,1239.0400000000002
2018-01-24,1640025.5,842560.25,0.8964862138971363,47.1,85.2,14.8,0.04,38.3,1,2,False,2218.4100000000003
2018-01-25,1579279.25,1128138.0,0.8262454698427464,48.3,84.9,12.5,0.246,11.1,1,3,False,2332.89
2018-01-26,1522171.5,1440762.0,0.7602119146640796,44.1,95.9,7.0,0.171,10.3,1,4,False,1944.81
2018-01-27,1336982.5,1029676.25,0.5460783154593811,42.3,87.1,9.7,0.0,26.2,1,5,True,1789.2899999999995
2018-01-28,1292205.5,431221.0,0.4943027771088917,45.3,82.6,17.0,0.036,20.2,1,6,True,2052.09
2018-01-29,1613009.75,696408.25,0.8652479665783737,49.3,83.5,22.1,0.151,13.5,1,0,False,2430.49
2018-01-30,1597201.0,1063141.5,0.846968346641837,40.9,74.5,19.5,0.0,23.3,1,1,False,1672.81
2018-01-31,1636434.75,908958.5,0.8923342382325758,41.0,84.7,13.6,0.237,19.9,1,2,False,1681.0
2018-02-01,1621602.0,1065230.0,0.8751831647692303,39.4,75.3,11.9,0.007,59.8,2,3,False,1552.36
2018-02-02,1580525.0,1176197.5,0.8276859275978465,36.2,79.2,11.3,0.005,47.3,2,4,False,1310.4400000000005
2018-02-03,1344159.0,1207043.0,0.554376485300422,34.4,88.5,10.4,0.038,19.3,2,5,True,1183.36
2018-02-04,1281840.75,1007424.75,0.4823180413937202,31.6,79.3,9.7,0.004,81.4,2,6,True,998.56
2018-02-05,1574648.75,1316671.25,0.8208912337319765,30.4,76.1,9.1,0.0,56.3,2,0,False,924.16
2018-02-06,1604196.75,1440955.0,0.8550575156887905,26.0,70.3,9.4,0.0,88.5,2,1,False,676.0
2018-02-07,1612236.25,1500555.0,0.8643535703724174,28.9,68.8,9.2,0.0,55.0,2,2,False,835.2099999999999
2018-02-08,1607865.75,1470524.75,0.8592999716418008,26.5,71.2,5.5,0.0,83.7,2,3,False,702.25
2018-02-09,1608111.5,1355099.25,0.8595841317809267,27.4,77.3,7.1,0.0,63.8,2,4,False,750.7599999999999
2018-02-10,1387875.25,1206565.25,0.6049254809547664,32.3,78.9,9.0,0.0,28.3,2,5,True,1043.2899999999995
2018-02-11,1323596.75,673469.75,0.5306004046463506,35.1,83.2,15.3,0.042,33.9,2,6,True,1232.01
2018-02-12,1567984.5,1043752.0,0.8131853773447186,35.3,79.6,12.8,0.003,53.8,2,0,False,1246.0899999999997
2018-02-13,1568696.5,1208693.25,0.8140086612472923,33.0,76.6,7.9,0.0,93.2,2,1,False,1089.0
2018-02-14,1596079.0,1172729.5,0.8456709807167138,30.0,81.2,9.2,0.0,92.8,2,2,False,900.0
2018-02-15,1647462.75,1104957.75,0.9050858883415424,31.0,80.8,13.4,0.003,69.3,2,3,False,961.0
2018-02-16,1580226.75,1172368.25,0.8273410618338821,38.1,77.2,15.0,0.002,84.7,2,4,False,1451.61
2018-02-17,1371892.0,1260892.5,0.5864440870842422,36.3,80.7,9.0,0.0,31.8,2,5,True,1317.6899999999998
2018-02-18,1264739.75,1085665.5,0.4625441958629406,36.4,70.9,6.0,0.0,39.4,2,6,True,1324.9599999999998
2018-02-19,1553542.25,1428559.25,0.7964858381004112,34.9,68.2,7.7,0.0,79.6,2,0,False,1218.01
2018-02-20,1591774.5,1422362.25,0.8406936976287516,32.1,70.1,11.4,0.0,99.5,2,1,False,1030.41
2018-02-21,1597851.5,1355995.25,0.8477205182410283,32.0,69.6,11.4,0.0,78.6,2,2,False,1024.0
2018-02-22,1610095.75,1263451.5,0.861878515325424,31.7,71.3,9.8,0.0,84.5,2,3,False,1004.89
2018-02-23,1609573.25,1148733.75,0.8612743498210773,26.4,61.6,11.6,0.0,116.6,2,4,False,696.9599999999999
2018-02-24,1435885.5,743648.75,0.6604396185721053,27.3,59.9,19.4,0.0,112.2,2,5,True,745.2900000000001
2018-02-25,1334158.5,857946.25,0.5428129309918692,22.8,62.4,9.3,0.004,118.8,2,6,True,519.84
2018-02-26,1658546.0,1178945.75,0.9179014238937916,21.5,64.9,16.1,0.0,91.7,2,0,False,462.25
2018-02-27,1694430.0,1266268.75,0.95939400754542,18.1,58.5,14.8,0.0,125.9,2,1,False,327.61000000000007
2018-02-28,1729547.25,1066238.25,1.0,16.0,60.7,15.6,0.0,113.0,2,2,False,256.0
2018-03-01,1719266.25,882299.25,0.9881121042101664,16.5,62.5,15.4,0.0,125.4,3,3,False,272.25
2018-03-02,1698144.75,1059769.25,0.9636893641143612,17.0,60.6,15.1,0.0,122.9,3,4,False,289.0
2018-03-03,1466619.25,968745.0,0.695976980427061,19.2,61.7,13.8,0.0,126.5,3,5,True,368.64
2018-03-04,1330239.5,827306.5,0.5382814006348651,26.7,53.4,11.9,0.0,111.2,3,6,True,712.89
2018-03-05,1548953.5,1135042.25,0.7911798774151082,36.3,61.3,9.1,0.004,82.2,3,0,False,1317.6899999999998
2018-03-06,1560604.75,1343212.75,0.8046521900132309,33.7,80.7,9.8,0.149,81.0,3,1,False,1135.6900000000005
2018-03-07,1564247.0,1354259.75,0.808863715005014,34.5,94.4,9.3,0.133,36.2,3,2,False,1190.25
2018-03-08,1585318.5,1025588.0,0.8332286402200202,39.9,81.5,11.9,0.108,51.9,3,3,False,1592.01
2018-03-09,1568205.75,1120205.25,0.8134412081922529,40.9,76.0,17.0,0.167,85.8,3,4,False,1672.81
2018-03-10,1324352.25,976375.0,0.5314739874952195,40.4,90.9,7.8,0.055,56.7,3,5,True,1632.16
2018-03-11,1198449.5,866173.25,0.385892937825588,50.7,78.8,9.7,0.0,122.8,3,6,True,2570.49
2018-03-12,1489348.75,1246699.0,0.7222590470893531,47.1,89.8,12.7,0.356,34.7,3,0,False,2218.4100000000003
2018-03-13,1564429.75,1079955.25,0.8090750283943333,48.6,83.5,13.3,0.109,56.1,3,1,False,2361.96
2018-03-14,1526836.75,1307352.25,0.7656063321170046,39.2,86.8,14.1,0.023,31.5,3,2,False,1536.6400000000003
